Data,Região,Produto,Quantidade,Preço Unitário,Custo Unitário,Lucro Bruto
2024-03-06,Sudeste,Mouse,5,3796.57,197.12,17997.25
2024-03-06,Centro-Oeste,Carregador,18,2582.2,2087.08,8912.159999999998
2024-03-06,Sudeste,Carregador,2,1781.77,126.37,3310.8
2024-03-07,Nordeste,Carregador,11,4540.87,1845.16,29652.81
2024-03-07,Sul,Monitor,14,4885.79,2758.07,29788.079999999998
2024-03-07,Norte,Notebook,7,3735.97,2337.28,9790.829999999998
2024-03-07,Sudeste,Smartphone,16,4407.83,1013.99,54301.44
2024-03-07,Nordeste,Monitor,11,4278.27,408.44,42568.130000000005
2024-03-08,Centro-Oeste,Carregador,4,4228.5,2916.8,5246.799999999999
2024-03-08,Sul,Carregador,14,4810.64,2327.49,34764.100000000006
2024-03-08,Centro-Oeste,Fone de Ouvido,14,4009.96,745.63,45700.619999999995
2024-03-09,Centro-Oeste,Mouse,3,3277.17,2430.39,2540.3400000000006
2024-03-09,Centro-Oeste,Fone de Ouvido,8,4440.59,1668.22,22178.96
2024-03-09,Sudeste,Monitor,5,2675.15,2221.32,2269.1499999999996
2024-03-09,Sul,Monitor,8,1988.58,682.65,10447.439999999999
2024-03-09,Centro-Oeste,Fone de Ouvido,9,4789.76,933.7,34704.54
2024-03-09,Norte,Teclado,7,3383.77,431.87,20663.3
2024-03-09,Norte,Notebook,7,3613.95,1062.18,17862.389999999996
2024-03-09,Norte,Carregador,12,4862.85,365.87,53963.76000000001
2024-03-10,Centro-Oeste,Notebook,5,4090.97,2563.26,7638.549999999997
2024-03-10,Sudeste,Carregador,17,4344.84,751.11,61093.41
2024-03-10,Sudeste,Monitor,7,3365.36,1539.68,12779.76
2024-03-10,Centro-Oeste,Monitor,17,4968.76,1642.45,56547.270000000004
2024-03-11,Centro-Oeste,Carregador,16,2179.09,546.19,26126.4
2024-03-11,Nordeste,Notebook,8,4937.36,2399.51,20302.799999999996
2024-03-11,Sudeste,Fone de Ouvido,8,3981.69,2685.92,10366.16
2024-03-11,Centro-Oeste,Notebook,12,4238.03,2851.82,16634.519999999997
2024-03-12,Norte,Mouse,18,2992.33,1140.31,33336.36
2024-03-12,Centro-Oeste,Teclado,11,3724.0,2880.17,9282.13
2024-03-12,Centro-Oeste,Carregador,15,3534.07,2377.94,17341.95
2024-03-12,Sul,Smartphone,9,1257.47,848.52,3680.55
2024-03-12,Nordeste,Mouse,2,802.98,463.83,678.3000000000001
2024-03-13,Sul,Fone de Ouvido,4,3961.9,1716.25,8982.6
2024-03-14,Centro-Oeste,Notebook,5,2484.99,1898.3,2933.449999999999
2024-03-14,Sul,Mouse,6,3450.43,1857.07,9560.16
2024-03-14,Centro-Oeste,Teclado,16,2972.04,2302.55,10711.839999999997
2024-03-14,Nordeste,Fone de Ouvido,15,4262.63,2826.93,21535.500000000004
2024-03-14,Nordeste,Fone de Ouvido,15,2229.78,199.34,30456.600000000006
2024-03-14,Norte,Carregador,17,4716.89,2946.0,30105.130000000005
2024-03-14,Centro-Oeste,Teclado,18,2767.42,598.59,39038.94
2024-03-15,Nordeste,Notebook,4,4445.11,916.11,14115.999999999998
2024-03-15,Norte,Mouse,17,3285.91,1355.61,32815.1
2024-03-15,Sul,Monitor,17,3501.71,888.19,44429.84
2024-03-15,Sul,Carregador,2,4437.9,494.03,7887.74
2024-03-16,Sudeste,Monitor,6,4227.15,2597.09,9780.359999999997
2024-03-16,Centro-Oeste,Smartphone,13,4515.77,2162.23,30596.020000000004
2024-03-16,Nordeste,Mouse,13,4785.8,1905.79,37440.130000000005
2024-03-16,Sudeste,Notebook,4,2464.87,2314.42,601.7999999999993
2024-03-16,Norte,Smartphone,4,2830.28,1860.65,3878.5200000000004
2024-03-17,Nordeste,Notebook,2,1124.96,632.63,984.6600000000001
2024-03-17,Nordeste,Notebook,2,4932.36,2874.5,4115.719999999999
2024-03-17,Sul,Fone de Ouvido,14,2532.81,2293.63,3348.5199999999977
2024-03-17,Sudeste,Smartphone,1,3605.54,267.43,3338.11
2024-03-17,Nordeste,Carregador,6,4029.6,510.0,21117.6
2024-03-17,Nordeste,Carregador,9,3696.78,137.73,32031.45
2024-03-17,Centro-Oeste,Fone de Ouvido,16,2197.42,2116.05,1301.9199999999983
2024-03-17,Nordeste,Teclado,10,2655.67,670.6,19850.7
2024-03-18,Norte,Monitor,12,2674.37,2462.15,2546.6399999999976
2024-03-18,Sudeste,Smartphone,9,1427.72,131.96,11661.84
2024-03-18,Centro-Oeste,Carregador,11,4682.59,1954.8,30005.69
2024-03-18,Norte,Fone de Ouvido,16,4344.19,1178.54,50650.399999999994
2024-03-19,Sul,Notebook,7,2454.29,1721.24,5131.349999999999
2024-03-19,Nordeste,Mouse,4,3673.89,988.53,10741.439999999999
2024-03-19,Centro-Oeste,Notebook,18,4163.51,2293.5,33660.18000000001
2024-03-19,Nordeste,Carregador,8,3646.71,1488.07,17269.120000000003
2024-03-20,Nordeste,Fone de Ouvido,9,2560.83,982.14,14208.210000000001
2024-03-20,Nordeste,Monitor,16,3102.81,1721.61,22099.2
2024-03-20,Sul,Carregador,15,4421.51,1176.19,48679.8
2024-03-20,Nordeste,Monitor,11,4554.28,2250.16,25345.32
2024-03-21,Sudeste,Carregador,19,4464.43,2511.22,37110.99000000001
2024-03-21,Nordeste,Teclado,17,3394.94,2278.66,18976.760000000002
2024-03-21,Sul,Mouse,8,3887.41,2371.69,12125.759999999998
2024-03-21,Centro-Oeste,Notebook,5,4977.96,1424.8,17765.8
2024-03-21,Sul,Notebook,15,1888.25,1750.91,2060.0999999999985
2024-03-21,Norte,Smartphone,9,3926.34,2430.05,13466.61
2024-03-22,Nordeste,Notebook,15,1475.13,980.91,7413.300000000002
2024-03-22,Norte,Notebook,13,4330.78,2536.06,23331.359999999997
2024-03-22,Centro-Oeste,Monitor,19,3877.72,48.36,72757.84
2024-03-22,Norte,Notebook,5,3149.08,1734.44,7073.199999999999
2024-03-23,Sul,Monitor,10,2964.18,1468.66,14955.199999999997
2024-03-24,Norte,Notebook,19,4886.34,1738.21,59814.47
2024-03-24,Sul,Smartphone,2,3371.25,2640.48,1461.54
2024-03-24,Sudeste,Fone de Ouvido,2,2473.74,774.47,3398.5399999999995
2024-03-24,Norte,Carregador,14,1080.0,345.13,10288.18
2024-03-24,Norte,Teclado,19,1096.43,1002.01,1793.9800000000014
2024-03-25,Norte,Smartphone,6,1166.01,711.08,2729.58
2024-03-25,Sul,Fone de Ouvido,12,4093.26,959.34,37607.04
2024-03-25,Nordeste,Teclado,10,2515.7,2498.51,171.899999999996
2024-03-25,Centro-Oeste,Mouse,16,1461.54,150.8,20971.84
2024-03-25,Sudeste,Fone de Ouvido,14,4500.49,1848.68,37125.34
2024-03-25,Sudeste,Monitor,13,2073.63,558.17,19700.98
2024-03-25,Nordeste,Mouse,10,4823.47,1534.6,32888.700000000004
2024-03-26,Sudeste,Notebook,12,4562.0,1215.57,40157.16
2024-03-26,Sul,Mouse,8,3404.91,1579.9,14600.079999999998
2024-03-26,Centro-Oeste,Carregador,9,4680.95,770.87,35190.72
2024-03-26,Nordeste,Fone de Ouvido,17,3177.85,1746.04,24340.77
2024-03-26,Sudeste,Monitor,15,2140.35,548.43,23878.800000000003
2024-03-26,Centro-Oeste,Smartphone,3,1644.06,1399.2,734.5799999999997
2024-03-26,Nordeste,Mouse,2,3018.54,1043.76,3949.56
2024-03-26,Centro-Oeste,Monitor,14,1990.18,1889.86,1404.4800000000023
2024-03-26,Sul,Smartphone,15,1137.81,1108.42,440.8499999999981
2024-03-27,Sudeste,Mouse,17,3217.66,68.07,53543.02999999999
2024-03-27,Norte,Smartphone,13,3085.54,992.98,27203.28
2024-03-27,Norte,Carregador,13,4103.33,1332.25,36024.04
2024-03-27,Sul,Carregador,15,4682.21,2959.2,25845.15
2024-03-27,Centro-Oeste,Monitor,4,4179.68,783.23,13585.800000000001
2024-03-27,Norte,Notebook,9,915.45,282.08,5700.330000000001
2024-03-27,Centro-Oeste,Monitor,1,3326.65,2469.13,857.52
2024-03-27,Norte,Fone de Ouvido,13,4848.12,530.19,56133.090000000004
2024-03-27,Centro-Oeste,Mouse,6,1794.97,1633.74,967.3800000000001
2024-03-27,Nordeste,Carregador,16,2593.91,955.96,26207.199999999997
2024-03-28,Nordeste,Fone de Ouvido,5,3385.13,240.68,15722.250000000002
2024-03-28,Sudeste,Monitor,4,3245.74,241.58,12016.64
2024-03-28,Sul,Carregador,9,1720.91,1123.05,5380.740000000002
2024-03-28,Nordeste,Mouse,13,2575.19,353.12,28886.910000000003
2024-03-28,Centro-Oeste,Smartphone,8,3021.44,2186.03,6683.279999999999
2024-03-28,Centro-Oeste,Notebook,4,3379.93,2829.66,2201.08
2024-03-29,Nordeste,Carregador,15,3551.94,683.39,43028.25
2024-03-29,Norte,Mouse,10,2013.92,1583.17,4307.5
2024-03-29,Nordeste,Notebook,6,3769.29,429.94,20036.1
2024-03-30,Nordeste,Carregador,8,4384.53,647.62,29895.28
2024-03-30,Nordeste,Fone de Ouvido,1,4196.47,2842.01,1354.46
2024-03-30,Centro-Oeste,Mouse,19,807.86,441.21,6966.35
2024-03-31,Sudeste,Mouse,8,3495.96,2740.1,6046.880000000001
2024-03-31,Sul,Fone de Ouvido,1,2319.11,1205.24,1113.8700000000001
2024-03-31,Norte,Monitor,10,3997.0,711.13,32858.7
2024-03-31,Nordeste,Teclado,9,2427.97,324.32,18932.85
2024-04-01,Sudeste,Carregador,2,2012.55,168.31,3688.48
2024-04-01,Nordeste,Notebook,19,1946.16,1331.48,11678.920000000002
2024-04-01,Norte,Carregador,12,2171.81,625.54,18555.239999999998
2024-04-01,Sul,Fone de Ouvido,6,4888.08,931.1,23741.88
2024-04-01,Centro-Oeste,Mouse,16,3646.69,164.75,55711.04
2024-04-01,Sul,Carregador,13,1005.41,373.95,8208.98
2024-04-01,Sul,Notebook,10,3473.09,1645.47,18276.2
2024-04-01,Sudeste,Notebook,11,1747.5,592.87,12700.93
2024-04-02,Sul,Monitor,18,520.57,489.18,565.0200000000008
2024-04-02,Sul,Carregador,11,3349.75,1358.23,21906.72
2024-04-03,Nordeste,Smartphone,8,3092.48,1485.6,12855.04
2024-04-03,Sudeste,Mouse,18,3792.28,914.06,51807.96000000001
2024-04-03,Nordeste,Mouse,7,2860.42,807.7,14369.04
2024-04-03,Norte,Teclado,1,4863.8,31.26,4832.54
2024-04-04,Sul,Teclado,12,2909.93,1010.64,22791.48
2024-04-04,Nordeste,Fone de Ouvido,11,2613.93,2372.65,2654.079999999997
2024-04-04,Nordeste,Smartphone,13,4147.21,2813.97,17332.120000000003
2024-04-04,Norte,Mouse,16,3699.71,1538.31,34582.4
2024-04-04,Sudeste,Teclado,6,1895.71,1533.07,2175.8400000000006
2024-04-04,Sudeste,Notebook,12,1533.47,1312.39,2652.959999999999
2024-04-05,Norte,Carregador,15,4937.2,82.61,72818.85
2024-04-05,Centro-Oeste,Mouse,4,2175.13,1137.08,4152.200000000001
2024-04-05,Nordeste,Notebook,9,4217.69,2563.72,14885.729999999998
2024-04-05,Centro-Oeste,Mouse,1,2778.64,2501.15,277.4899999999998
2024-04-05,Centro-Oeste,Monitor,2,1909.85,824.31,2171.08
2024-04-06,Centro-Oeste,Teclado,6,4172.86,2899.95,7637.459999999999
2024-04-06,Sul,Fone de Ouvido,8,3742.31,2235.83,12051.84
2024-04-06,Norte,Carregador,6,3481.71,301.73,19079.88
2024-04-07,Sul,Monitor,4,4615.51,866.36,14996.6
2024-04-07,Nordeste,Smartphone,11,4563.37,2750.52,19941.35
2024-04-07,Norte,Teclado,15,3406.08,1609.04,26955.6
2024-04-07,Centro-Oeste,Monitor,18,3110.53,2516.51,10692.36
2024-04-07,Nordeste,Monitor,15,4418.94,1267.76,47267.69999999999
2024-04-07,Centro-Oeste,Monitor,18,524.24,406.47,2119.8599999999997
2024-04-07,Norte,Monitor,7,1411.1,1185.21,1581.229999999999
2024-04-08,Sul,Fone de Ouvido,14,1067.74,148.98,12862.64
2024-04-08,Norte,Monitor,16,3909.57,954.04,47288.48
2024-04-08,Sul,Smartphone,8,2215.05,33.73,17450.56
2024-04-08,Nordeste,Carregador,4,1938.97,1307.55,2525.6800000000003
2024-04-09,Sudeste,Smartphone,12,1500.9,449.88,12612.24
2024-04-09,Nordeste,Smartphone,2,4111.78,1856.3,4510.959999999999
2024-04-09,Nordeste,Smartphone,1,4167.74,1960.13,2207.6099999999997
2024-04-09,Norte,Mouse,4,4664.91,1650.24,12058.68
2024-04-10,Nordeste,Monitor,1,2591.44,74.62,2516.82
2024-04-10,Norte,Fone de Ouvido,7,3276.83,1661.05,11310.46
2024-04-10,Norte,Fone de Ouvido,9,3446.06,2236.67,10884.509999999998
2024-04-10,Centro-Oeste,Carregador,13,1589.67,1108.87,6250.400000000002
2024-04-10,Sul,Notebook,18,4217.94,2401.1,32703.119999999995
2024-04-10,Nordeste,Teclado,19,4829.31,53.19,90746.28000000001
2024-04-10,Nordeste,Notebook,6,2795.72,626.0,13018.32
2024-04-10,Centro-Oeste,Smartphone,1,4549.1,2119.29,2429.8100000000004
2024-04-10,Sudeste,Monitor,13,720.93,233.8,6332.69
2024-04-11,Centro-Oeste,Notebook,4,3047.84,287.72,11040.48
2024-04-11,Nordeste,Mouse,12,3823.31,1684.31,25668.0
2024-04-12,Centro-Oeste,Monitor,17,1861.68,994.2,14747.16
2024-04-12,Sudeste,Monitor,8,4556.83,1190.68,26929.199999999997
2024-04-12,Norte,Fone de Ouvido,11,3461.91,2552.52,10003.289999999999
2024-04-12,Nordeste,Carregador,16,2847.36,2798.82,776.6399999999994
2024-04-12,Nordeste,Teclado,4,2535.63,1670.02,3462.4400000000005
2024-04-13,Sul,Teclado,16,3439.74,1696.92,27885.119999999995
2024-04-13,Sudeste,Monitor,2,2183.75,408.51,3550.48
2024-04-13,Nordeste,Mouse,19,2605.83,664.28,36889.45
2024-04-13,Norte,Fone de Ouvido,5,3003.79,590.46,12066.65
2024-04-13,Centro-Oeste,Mouse,13,2447.05,1135.31,17052.620000000003
2024-04-13,Nordeste,Carregador,2,2656.45,2542.01,228.8799999999992
2024-04-13,Nordeste,Monitor,1,3510.93,2862.7,648.23
2024-04-13,Centro-Oeste,Mouse,4,3778.35,774.32,12016.119999999999
2024-04-14,Nordeste,Fone de Ouvido,3,4120.01,122.16,11993.550000000001
2024-04-14,Centro-Oeste,Fone de Ouvido,14,1199.31,1142.02,802.0599999999995
2024-04-14,Sul,Notebook,15,4959.4,2131.37,42420.45
2024-04-14,Sudeste,Notebook,5,4836.41,2836.72,9998.45
2024-04-14,Centro-Oeste,Mouse,15,1981.35,1975.67,85.19999999999754
2024-04-14,Nordeste,Smartphone,16,2614.11,1045.8,25092.960000000003
2024-04-15,Norte,Teclado,17,1544.1,1065.47,8136.709999999998
2024-04-15,Nordeste,Teclado,14,3730.37,1509.5,31092.18
2024-04-15,Nordeste,Smartphone,10,2084.16,1733.83,3503.2999999999993
2024-04-15,Nordeste,Carregador,9,3332.82,2640.5,6230.880000000001
2024-04-15,Centro-Oeste,Mouse,18,3048.09,1706.17,24154.56
2024-04-15,Centro-Oeste,Notebook,10,4218.44,269.69,39487.49999999999
2024-04-15,Nordeste,Monitor,11,2338.04,2029.87,3389.870000000001
2024-04-15,Norte,Smartphone,6,1582.79,1457.34,752.7000000000003
2024-04-15,Centro-Oeste,Monitor,3,2700.14,558.08,6426.18
2024-04-16,Norte,Notebook,5,3658.12,1825.08,9165.2
2024-04-16,Sul,Mouse,11,3512.82,2030.88,16301.34
2024-04-16,Nordeste,Mouse,3,3815.38,1132.72,8047.98
2024-04-16,Sudeste,Carregador,7,3553.13,126.13,23989.0
2024-04-16,Nordeste,Teclado,9,2720.9,2372.19,3138.3900000000003
2024-04-16,Sudeste,Mouse,19,3715.57,1609.51,40015.14000000001
2024-04-16,Centro-Oeste,Carregador,1,2988.39,530.51,2457.88
2024-04-17,Sudeste,Carregador,6,2249.34,1016.75,7395.540000000001
2024-04-17,Centro-Oeste,Teclado,13,3188.68,2550.9,8291.139999999996
2024-04-17,Nordeste,Fone de Ouvido,4,2434.7,2408.27,105.71999999999935
2024-04-18,Sul,Notebook,16,4884.25,2195.63,43017.92
2024-04-18,Sul,Teclado,13,1708.79,1325.54,4982.25
2024-04-18,Sul,Carregador,17,4694.26,1654.01,51684.25
2024-04-18,Sul,Mouse,7,2052.18,377.21,11724.789999999999
2024-04-18,Norte,Teclado,17,4565.39,424.09,70402.1
2024-04-18,Norte,Teclado,7,3784.09,77.75,25944.38
2024-04-18,Centro-Oeste,Teclado,4,1834.9,60.97,7095.72
2024-04-18,Sudeste,Teclado,9,4657.0,893.98,33867.18
2024-04-18,Sudeste,Fone de Ouvido,11,3188.94,394.79,30735.65
2024-04-19,Nordeste,Monitor,19,4493.46,598.89,73996.83
2024-04-19,Sudeste,Smartphone,11,1183.56,950.62,2562.3399999999992
2024-04-19,Sul,Notebook,9,538.42,96.32,3978.8999999999996
2024-04-19,Sul,Teclado,1,1807.08,280.63,1526.4499999999998
2024-04-20,Centro-Oeste,Monitor,15,3098.86,103.4,44931.9
2024-04-20,Centro-Oeste,Fone de Ouvido,5,2914.65,2265.44,3246.05
2024-04-20,Centro-Oeste,Smartphone,10,1516.54,293.89,12226.5
2024-04-21,Centro-Oeste,Carregador,11,3612.29,1229.9,26206.289999999997
2024-04-21,Norte,Carregador,6,3777.0,496.54,19682.760000000002
2024-04-21,Sul,Notebook,12,2923.12,638.73,27412.68
2024-04-21,Sul,Monitor,16,4458.44,1198.25,52163.03999999999
2024-04-21,Sudeste,Carregador,18,2997.62,2183.27,14658.3
2024-04-21,Norte,Notebook,18,2896.91,1456.22,25932.42
2024-04-22,Sul,Mouse,17,3554.66,2747.97,13713.730000000001
2024-04-22,Sudeste,Teclado,10,4438.78,837.5,36012.799999999996
2024-04-23,Centro-Oeste,Carregador,5,3440.44,2274.06,5831.900000000001
2024-04-23,Centro-Oeste,Monitor,3,3727.25,2590.68,3409.7100000000005
2024-04-23,Sudeste,Smartphone,3,4636.57,847.13,11368.32
2024-04-23,Centro-Oeste,Smartphone,7,4889.46,788.11,28709.450000000004
2024-04-24,Sul,Carregador,8,3706.94,105.47,28811.760000000002
2024-04-24,Sul,Carregador,5,3518.49,2123.91,6972.9
2024-04-25,Sudeste,Smartphone,19,1996.49,1057.93,17832.64
2024-04-25,Sul,Notebook,6,2790.84,2097.64,4159.200000000002
2024-04-25,Norte,Mouse,15,4261.47,64.15,62959.80000000001
2024-04-25,Norte,Mouse,9,4891.27,2555.42,21022.65
2024-04-26,Sul,Carregador,16,2962.12,208.26,44061.759999999995
2024-04-26,Norte,Smartphone,5,1117.65,504.14,3067.5500000000006
2024-04-26,Centro-Oeste,Fone de Ouvido,16,1134.38,1103.52,493.76000000000204
2024-04-27,Centro-Oeste,Mouse,10,2365.35,532.57,18327.799999999996
2024-04-27,Centro-Oeste,Monitor,6,3022.26,1115.75,11439.060000000001
2024-04-27,Sudeste,Fone de Ouvido,12,4757.01,1599.03,37895.76000000001
2024-04-27,Nordeste,Notebook,19,3987.5,2248.75,33036.25
2024-04-27,Sul,Mouse,8,4255.83,841.51,27314.559999999998
2024-04-27,Centro-Oeste,Teclado,9,1960.85,385.9,14174.55
2024-04-28,Sul,Smartphone,7,2042.03,1588.65,3173.659999999999
2024-04-28,Nordeste,Fone de Ouvido,6,994.23,104.71,5337.12
2024-04-28,Sudeste,Carregador,16,3647.75,924.11,43578.24
2024-04-28,Norte,Monitor,8,3790.28,2578.15,9697.04
2024-04-28,Sudeste,Smartphone,19,3733.9,396.04,63419.340000000004
2024-04-29,Norte,Notebook,15,3123.78,2615.78,7620.0
2024-04-29,Nordeste,Mouse,15,3415.39,52.75,50439.6
2024-04-29,Nordeste,Teclado,4,4906.14,597.18,17235.84
2024-04-30,Centro-Oeste,Monitor,8,3721.22,2458.8,10099.359999999997
2024-04-30,Sudeste,Monitor,4,3944.62,786.09,12634.119999999999
2024-04-30,Centro-Oeste,Teclado,17,2942.54,939.86,34045.56
2024-04-30,Centro-Oeste,Teclado,9,4369.43,302.15,36605.520000000004
2024-04-30,Norte,Fone de Ouvido,18,2462.98,1726.82,13250.880000000001
2024-04-30,Nordeste,Fone de Ouvido,19,4685.46,1026.99,69510.93000000001
2024-04-30,Nordeste,Carregador,5,1843.12,1478.84,1821.3999999999999
2024-05-01,Nordeste,Notebook,15,2610.57,1449.71,17412.9
2024-05-01,Sul,Teclado,7,4950.93,964.07,27908.02
2024-05-01,Nordeste,Mouse,17,3327.95,1576.97,29766.659999999996
2024-05-01,Sul,Fone de Ouvido,1,2360.24,607.83,1752.4099999999999
2024-05-02,Sudeste,Smartphone,19,4802.33,2052.56,52245.63
2024-05-03,Nordeste,Carregador,4,3828.53,2527.28,5205.0
2024-05-03,Sudeste,Notebook,4,2903.38,686.56,8867.28
2024-05-03,Nordeste,Smartphone,17,3482.14,821.1,45237.68
2024-05-03,Norte,Mouse,13,4547.05,1480.95,39859.3
2024-05-03,Norte,Carregador,3,2446.03,878.85,4701.540000000001
2024-05-03,Sul,Smartphone,13,4431.34,1043.13,44046.73
2024-05-03,Sul,Teclado,19,3868.63,999.5,54513.47
2024-05-03,Centro-Oeste,Teclado,6,2064.59,1124.53,5640.360000000001
2024-05-04,Centro-Oeste,Notebook,9,1071.38,1037.76,302.58000000000106
2024-05-04,Norte,Monitor,3,2037.51,1886.32,453.57000000000016
2024-05-04,Nordeste,Monitor,6,4786.14,180.15,27635.940000000002
2024-05-04,Nordeste,Monitor,11,3372.01,933.8,26820.31
2024-05-04,Centro-Oeste,Smartphone,10,182.9,156.98,259.20000000000016
2024-05-04,Centro-Oeste,Smartphone,10,258.08,87.76,1703.1999999999998
2024-05-04,Nordeste,Notebook,12,2344.21,1562.86,9376.2
2024-05-04,Norte,Mouse,3,4797.7,2340.37,7371.99
2024-05-04,Centro-Oeste,Carregador,11,2987.76,2950.88,405.6800000000012
2024-05-04,Nordeste,Teclado,12,2076.4,713.62,16353.360000000002
2024-05-05,Centro-Oeste,Smartphone,11,2832.22,74.49,30335.03
2024-05-05,Sul,Monitor,17,942.46,634.55,5234.470000000001
2024-05-05,Centro-Oeste,Mouse,10,2812.8,2479.11,3336.9000000000005
2024-05-05,Sul,Teclado,10,2902.59,1179.75,17228.4
2024-05-05,Nordeste,Mouse,16,3849.1,2987.72,13782.080000000002
2024-05-05,Nordeste,Fone de Ouvido,16,1732.14,333.03,22385.760000000002
2024-05-05,Norte,Notebook,5,2155.41,1730.67,2123.699999999999
2024-05-05,Nordeste,Monitor,18,2782.56,994.42,32186.519999999997
2024-05-05,Sul,Fone de Ouvido,17,2502.85,829.55,28446.1
2024-05-06,Centro-Oeste,Smartphone,15,4880.47,1095.87,56769.00000000001
2024-05-06,Sul,Notebook,3,3114.78,380.75,8202.09
2024-05-06,Norte,Smartphone,9,4035.84,2933.71,9919.170000000002
2024-05-06,Nordeste,Mouse,1,4752.13,2649.42,2102.71
2024-05-07,Nordeste,Fone de Ouvido,7,4841.45,830.85,28074.2
2024-05-07,Norte,Monitor,5,4481.73,1832.46,13246.349999999999
2024-05-07,Norte,Fone de Ouvido,19,2978.71,616.1,44889.590000000004
2024-05-08,Norte,Smartphone,10,3029.84,1543.67,14861.7
2024-05-08,Sul,Monitor,2,3279.11,2714.09,1130.04
2024-05-08,Sudeste,Carregador,6,3386.04,2956.7,2576.040000000001
2024-05-09,Sul,Smartphone,7,4067.84,315.45,26266.730000000003
2024-05-09,Sul,Monitor,1,2131.92,119.53,2012.39
2024-05-09,Nordeste,Carregador,10,4705.88,170.0,45358.8
2024-05-09,Norte,Fone de Ouvido,18,3921.4,1183.07,49289.94
2024-05-09,Centro-Oeste,Notebook,11,4386.36,316.49,44768.57
2024-05-09,Nordeste,Mouse,14,2562.42,41.77,35289.1
2024-05-09,Centro-Oeste,Mouse,10,2983.87,777.41,22064.6
2024-05-09,Sudeste,Monitor,7,670.64,101.39,3984.75
2024-05-10,Norte,Monitor,13,3899.9,804.85,40235.65
2024-05-10,Sudeste,Fone de Ouvido,2,3541.51,233.29,6616.4400000000005
2024-05-10,Nordeste,Notebook,13,1263.51,624.67,8304.92
2024-05-10,Nordeste,Monitor,11,4419.11,2805.56,17749.049999999996
2024-05-10,Centro-Oeste,Carregador,10,1970.53,1860.39,1101.3999999999987
2024-05-10,Centro-Oeste,Teclado,18,686.09,587.99,1765.8000000000004
2024-05-10,Nordeste,Carregador,6,2318.32,1158.33,6959.940000000001
2024-05-10,Norte,Smartphone,16,2151.58,855.82,20732.159999999996
2024-05-11,Norte,Teclado,4,3880.93,1935.46,7781.879999999999
2024-05-12,Centro-Oeste,Monitor,3,1916.33,1405.69,1531.9199999999996
2024-05-12,Centro-Oeste,Smartphone,4,3494.22,1201.88,9169.359999999999
2024-05-12,Centro-Oeste,Fone de Ouvido,8,3536.71,1358.81,17423.2
2024-05-12,Sul,Carregador,14,2371.27,2202.4,2364.1799999999985
2024-05-12,Sul,Notebook,12,1352.95,1324.36,343.08000000000175
2024-05-12,Centro-Oeste,Mouse,4,1836.81,238.23,6394.32
2024-05-13,Centro-Oeste,Smartphone,12,2848.25,1598.85,14992.800000000001
2024-05-13,Sul,Fone de Ouvido,12,1770.44,435.97,16013.64
2024-05-13,Sudeste,Teclado,4,4625.64,1657.27,11873.480000000001
2024-05-13,Sul,Teclado,15,3283.49,1463.82,27295.05
2024-05-13,Centro-Oeste,Fone de Ouvido,1,3854.45,2985.29,869.1599999999999
2024-05-13,Sudeste,Mouse,3,676.77,174.77,1506.0
2024-05-13,Nordeste,Monitor,6,3743.64,2021.02,10335.72
2024-05-13,Centro-Oeste,Mouse,7,2151.63,59.35,14645.960000000001
2024-05-13,Norte,Carregador,18,3652.39,1707.36,35010.54
2024-05-13,Centro-Oeste,Monitor,11,3789.54,1604.97,24030.269999999997
2024-05-14,Nordeste,Mouse,8,4335.92,2704.76,13049.279999999999
2024-05-14,Sudeste,Smartphone,19,4618.85,800.32,72552.07
2024-05-14,Centro-Oeste,Teclado,2,3244.39,2921.93,644.9200000000001
2024-05-14,Nordeste,Smartphone,13,3254.24,1436.29,23633.35
2024-05-14,Centro-Oeste,Teclado,7,2170.29,1833.05,2360.6800000000003
2024-05-15,Sudeste,Mouse,13,1905.02,1025.4,11435.059999999998
2024-05-15,Nordeste,Smartphone,14,3338.08,1137.77,30804.34
2024-05-16,Norte,Smartphone,5,3945.46,866.5,15394.8
2024-05-16,Centro-Oeste,Fone de Ouvido,15,2538.94,1671.67,13009.05
2024-05-16,Norte,Teclado,8,2855.48,737.41,16944.56
2024-05-17,Sul,Monitor,6,3799.51,1027.79,16630.32
2024-05-18,Nordeste,Teclado,1,3240.35,2910.33,330.02
2024-05-18,Centro-Oeste,Notebook,1,3965.6,328.18,3637.42
